Linea;PK;Longitud;Latitud
40;75010;-3.488.039;39.939.007
40;75020;-3.487.923;39.938.998
40;75030;-3.487.806;39.938.989
40;75040;-3.487.690;39.938.981
40;75050;-3.487.573;39.938.973
40;75060;-3.487.456;39.938.965
40;75070;-3.487.340;39.938.957
40;75080;-3.487.223;39.938.950
40;75090;-3.487.106;39.938.942
40;75100;-3.486.990;39.938.936
40;75110;-3.486.873;39.938.929
40;75120;-3.486.756;39.938.922
40;75130;-3.486.640;39.938.915
40;75140;-3.486.523;39.938.909
40;75150;-3.486.406;39.938.903
40;75160;-3.486.289;39.938.896
40;75170;-3.486.172;39.938.890
40;75180;-3.486.056;39.938.884
40;75190;-3.485.939;39.938.879
40;75200;-3.485.822;39.938.873
40;75210;-3.485.705;39.938.867
40;75220;-3.485.588;39.938.862
40;75230;-3.485.472;39.938.856
40;75240;-3.485.355;39.938.852
40;75250;-3.485.238;39.938.848
40;75260;-3.485.121;39.938.843
40;75270;-3.485.004;39.938.839
40;75280;-3.484.887;39.938.835
40;75290;-3.484.770;39.938.831
40;75300;-3.484.653;39.938.827
40;75310;-3.484.536;39.938.823
40;75320;-3.484.419;39.938.819
40;75330;-3.484.302;39.938.816
40;75340;-3.484.185;39.938.812
40;75350;-3.484.068;39.938.809
40;75360;-3.483.951;39.938.806
40;75370;-3.483.834;39.938.803
40;75380;-3.483.717;39.938.801
40;75390;-3.483.600;39.938.798
40;75400;-3.483.483;39.938.796
40;75410;-3.483.366;39.938.794
40;75420;-3.483.249;39.938.792
40;75430;-3.483.132;39.938.791
40;75440;-3.483.015;39.938.789
40;75450;-3.482.898;39.938.788
40;75460;-3.482.781;39.938.786
40;75470;-3.482.664;39.938.785
40;75480;-3.482.547;39.938.785
40;75490;-3.482.430;39.938.784
40;75500;-3.482.313;39.938.783
40;75510;-3.482.196;39.938.783
40;75520;-3.482.079;39.938.783
40;75530;-3.481.962;39.938.783
40;75540;-3.481.845;39.938.783
40;75550;-3.481.727;39.938.783
40;75560;-3.481.610;39.938.784
40;75570;-3.481.493;39.938.784
40;75580;-3.481.376;39.938.785
40;75590;-3.481.259;39.938.787
40;75600;-3.481.142;39.938.788
40;75610;-3.481.025;39.938.790
40;75620;-3.480.908;39.938.791
40;75630;-3.480.791;39.938.792
40;75640;-3.480.674;39.938.794
40;75650;-3.480.557;39.938.796
40;75660;-3.480.440;39.938.798
40;75670;-3.480.323;39.938.801
40;75680;-3.480.206;39.938.803
40;75690;-3.480.089;39.938.806
40;75700;-3.479.972;39.938.809
40;75710;-3.479.855;39.938.812
40;75720;-3.479.738;39.938.815
40;75730;-3.479.621;39.938.818
40;75740;-3.479.504;39.938.822
40;75750;-3.479.387;39.938.825
40;75760;-3.479.270;39.938.829
40;75770;-3.479.153;39.938.833
40;75780;-3.479.036;39.938.838
40;75790;-3.478.919;39.938.842
40;75800;-3.478.803;39.938.847
40;75810;-3.478.686;39.938.851
40;75820;-3.478.569;39.938.856
40;75830;-3.478.452;39.938.861
40;75840;-3.478.335;39.938.866
40;75850;-3.478.218;39.938.871
40;75860;-3.478.101;39.938.877
40;75870;-3.477.984;39.938.882
40;75880;-3.477.868;39.938.888
40;75890;-3.477.751;39.938.894
40;75900;-3.477.634;39.938.901
40;75910;-3.477.517;39.938.907
40;75920;-3.477.401;39.938.914
40;75930;-3.477.284;39.938.920
40;75940;-3.477.167;39.938.927
40;75950;-3.477.050;39.938.934
40;75960;-3.476.934;39.938.941
40;75970;-3.476.817;39.938.949
40;75980;-3.476.700;39.938.956
40;75990;-3.476.584;39.938.964
40;76000;-3.476.467;39.938.972
40;76010;-3.476.351;39.938.979
40;76020;-3.476.234;39.938.987
40;76030;-3.476.117;39.938.996
40;76040;-3.476.001;39.939.004
40;76050;-3.475.884;39.939.013
40;76060;-3.475.768;39.939.022
40;76070;-3.475.651;39.939.031
40;76080;-3.475.535;39.939.040
40;76090;-3.475.419;39.939.050
40;76100;-3.475.302;39.939.059
40;76110;-3.475.186;39.939.069
40;76120;-3.475.069;39.939.079
40;76130;-3.474.953;39.939.089
40;76140;-3.474.837;39.939.099
40;76150;-3.474.721;39.939.110
40;76160;-3.474.604;39.939.120
40;76170;-3.474.488;39.939.131
40;76180;-3.474.372;39.939.142
40;76190;-3.474.256;39.939.153
40;76200;-3.474.140;39.939.164
40;76210;-3.474.023;39.939.176
40;76220;-3.473.907;39.939.187
40;76230;-3.473.791;39.939.199
40;76240;-3.473.675;39.939.211
40;76250;-3.473.559;39.939.223
40;76260;-3.473.443;39.939.235
40;76270;-3.473.327;39.939.247
40;76280;-3.473.211;39.939.260
40;76290;-3.473.096;39.939.273
40;76300;-3.472.980;39.939.285
40;76310;-3.472.864;39.939.298
40;76320;-3.472.748;39.939.312
40;76330;-3.472.632;39.939.325
40;76340;-3.472.517;39.939.338
40;76350;-3.472.401;39.939.352
40;76360;-3.472.285;39.939.366
40;76370;-3.472.170;39.939.380
40;76380;-3.472.054;39.939.394
40;76390;-3.471.938;39.939.409
40;76400;-3.471.823;39.939.424
40;76410;-3.471.707;39.939.438
40;76420;-3.471.592;39.939.453
40;76430;-3.471.477;39.939.468
40;76440;-3.471.361;39.939.484
40;76450;-3.471.246;39.939.499
40;76460;-3.471.131;39.939.515
40;76470;-3.471.015;39.939.531
40;76480;-3.470.900;39.939.547
40;76490;-3.470.785;39.939.563
40;76500;-3.470.670;39.939.579
40;76510;-3.470.555;39.939.595
40;76520;-3.470.440;39.939.612
40;76530;-3.470.325;39.939.628
40;76540;-3.470.210;39.939.645
40;76550;-3.470.095;39.939.662
40;76560;-3.469.980;39.939.679
40;76570;-3.469.865;39.939.696
40;76580;-3.469.750;39.939.714
40;76590;-3.469.635;39.939.732
40;76600;-3.469.521;39.939.749
40;76610;-3.469.406;39.939.768
40;76620;-3.469.291;39.939.786
40;76630;-3.469.177;39.939.804
40;76640;-3.469.062;39.939.823
40;76650;-3.468.948;39.939.842
40;76660;-3.468.833;39.939.860
40;76670;-3.468.719;39.939.879
40;76680;-3.468.604;39.939.898
40;76690;-3.468.490;39.939.917
40;76700;-3.468.376;39.939.937
40;76710;-3.468.261;39.939.956
40;76720;-3.468.147;39.939.976
40;76730;-3.468.033;39.939.997
40;76740;-3.467.919;39.940.017
40;76750;-3.467.805;39.940.037
40;76760;-3.467.691;39.940.057
40;76770;-3.467.577;39.940.078
40;76780;-3.467.463;39.940.099
40;76790;-3.467.349;39.940.120
40;76800;-3.467.235;39.940.141
40;76810;-3.467.122;39.940.162
40;76820;-3.467.008;39.940.184
40;76830;-3.466.894;39.940.206
40;76840;-3.466.781;39.940.228
40;76850;-3.466.667;39.940.250
40;76860;-3.466.554;39.940.272
40;76870;-3.466.441;39.940.294
40;76880;-3.466.327;39.940.317
40;76890;-3.466.214;39.940.339
40;76900;-3.466.101;39.940.362
40;76910;-3.465.987;39.940.385
40;76920;-3.465.874;39.940.408
40;76930;-3.465.761;39.940.431
40;76940;-3.465.648;39.940.454
40;76950;-3.465.535;39.940.477
40;76960;-3.465.422;39.940.501
40;76970;-3.465.309;39.940.525
40;76980;-3.465.196;39.940.550
40;76990;-3.465.084;39.940.574
40;77000;-3.464.971;39.940.598
40;77010;-3.464.859;39.940.623
40;77020;-3.464.746;39.940.648
40;77030;-3.464.634;39.940.673
40;77040;-3.464.521;39.940.698
40;77050;-3.464.409;39.940.723
40;77060;-3.464.296;39.940.748
40;77070;-3.464.184;39.940.773
40;77080;-3.464.071;39.940.798
40;77090;-3.463.959;39.940.824
40;77100;-3.463.847;39.940.850
40;77110;-3.463.735;39.940.876
40;77120;-3.463.623;39.940.902
40;77130;-3.463.511;39.940.927
40;77140;-3.463.399;39.940.954
40;77150;-3.463.287;39.940.980
40;77160;-3.463.175;39.941.006
40;77170;-3.463.063;39.941.032
40;77180;-3.462.951;39.941.059
40;77190;-3.462.839;39.941.085
40;77200;-3.462.727;39.941.112
40;77210;-3.462.615;39.941.138
40;77220;-3.462.503;39.941.165
40;77230;-3.462.391;39.941.192
40;77240;-3.462.280;39.941.219
40;77250;-3.462.168;39.941.245
40;77260;-3.462.056;39.941.272
40;77270;-3.461.945;39.941.299
40;77280;-3.461.833;39.941.326
40;77290;-3.461.721;39.941.353
40;77300;-3.461.609;39.941.380
40;77310;-3.461.498;39.941.407
40;77320;-3.461.386;39.941.434
40;77330;-3.461.274;39.941.461
40;77340;-3.461.163;39.941.488
40;77350;-3.461.051;39.941.515
40;77360;-3.460.939;39.941.542
40;77370;-3.460.828;39.941.569
40;77380;-3.460.716;39.941.596
40;77390;-3.460.605;39.941.624
40;77400;-3.460.493;39.941.651
40;77410;-3.460.381;39.941.678
40;77420;-3.460.270;39.941.705
40;77430;-3.460.158;39.941.732
40;77440;-3.460.046;39.941.758
40;77450;-3.459.934;39.941.786
40;77460;-3.459.823;39.941.813
40;77470;-3.459.711;39.941.839
40;77480;-3.459.599;39.941.866
40;77490;-3.459.487;39.941.892
40;77500;-3.459.375;39.941.919
40;77510;-3.459.264;39.941.946
40;77520;-3.459.152;39.941.973
40;77530;-3.459.040;39.941.999
40;77540;-3.458.928;39.942.026
40;77550;-3.458.816;39.942.052
40;77560;-3.458.704;39.942.078
40;77570;-3.458.592;39.942.105
40;77580;-3.458.480;39.942.131
40;77590;-3.458.368;39.942.157
40;77600;-3.458.256;39.942.183
40;77610;-3.458.144;39.942.209
40;77620;-3.458.032;39.942.235
40;77630;-3.457.920;39.942.261
40;77640;-3.457.808;39.942.286
40;77650;-3.457.695;39.942.312
40;77660;-3.457.583;39.942.337
40;77670;-3.457.471;39.942.363
40;77680;-3.457.358;39.942.388
40;77690;-3.457.246;39.942.413
40;77700;-3.457.133;39.942.438
40;77710;-3.457.021;39.942.462
40;77720;-3.456.908;39.942.487
40;77730;-3.456.795;39.942.512
40;77740;-3.456.683;39.942.536
40;77750;-3.456.570;39.942.560
40;77760;-3.456.457;39.942.584
40;77770;-3.456.344;39.942.609
40;77780;-3.456.232;39.942.633
40;77790;-3.456.119;39.942.657
40;77800;-3.456.006;39.942.680
40;77810;-3.455.893;39.942.703
40;77820;-3.455.780;39.942.726
40;77830;-3.455.666;39.942.749
40;77840;-3.455.553;39.942.773
40;77850;-3.455.440;39.942.795
40;77860;-3.455.327;39.942.818
40;77870;-3.455.213;39.942.840
40;77880;-3.455.100;39.942.862
40;77890;-3.454.986;39.942.885
40;77900;-3.454.873;39.942.907
40;77910;-3.454.759;39.942.929
40;77920;-3.454.646;39.942.950
40;77930;-3.454.532;39.942.972
40;77940;-3.454.418;39.942.993
40;77950;-3.454.305;39.943.015
40;77960;-3.454.191;39.943.036
40;77970;-3.454.077;39.943.057
40;77980;-3.453.963;39.943.077
40;77990;-3.453.849;39.943.098
40;78000;-3.453.735;39.943.118
40;78010;-3.453.621;39.943.139
40;78020;-3.453.507;39.943.159
40;78030;-3.453.393;39.943.179
40;78040;-3.453.279;39.943.199
40;78050;-3.453.164;39.943.219
40;78060;-3.453.050;39.943.239
40;78070;-3.452.936;39.943.258
40;78080;-3.452.821;39.943.277
40;78090;-3.452.707;39.943.296
40;78100;-3.452.592;39.943.315
40;78110;-3.452.478;39.943.334
40;78120;-3.452.364;39.943.353
40;78130;-3.452.249;39.943.371
40;78140;-3.452.134;39.943.389
40;78150;-3.452.020;39.943.407
40;78160;-3.451.905;39.943.425
40;78170;-3.451.790;39.943.443
40;78180;-3.451.675;39.943.461
40;78190;-3.451.561;39.943.479
40;78200;-3.451.446;39.943.496
40;78210;-3.451.331;39.943.514
40;78220;-3.451.216;39.943.530
40;78230;-3.451.101;39.943.548
40;78240;-3.450.986;39.943.565
40;78250;-3.450.871;39.943.581
40;78260;-3.450.756;39.943.598
40;78270;-3.450.641;39.943.614
40;78280;-3.450.526;39.943.630
40;78290;-3.450.410;39.943.646
40;78300;-3.450.295;39.943.662
40;78310;-3.450.180;39.943.677
40;78320;-3.450.065;39.943.693
40;78330;-3.449.949;39.943.709
40;78340;-3.449.834;39.943.724
40;78350;-3.449.719;39.943.739
40;78360;-3.449.603;39.943.754
40;78370;-3.449.488;39.943.769
40;78380;-3.449.372;39.943.783
40;78390;-3.449.257;39.943.798
40;78400;-3.449.141;39.943.813
40;78410;-3.449.026;39.943.827
40;78420;-3.448.910;39.943.841
40;78430;-3.448.794;39.943.855
40;78440;-3.448.678;39.943.868
40;78450;-3.448.563;39.943.881
40;78460;-3.448.447;39.943.895
40;78470;-3.448.331;39.943.908
40;78480;-3.448.215;39.943.921
40;78490;-3.448.099;39.943.935
40;78500;-3.447.984;39.943.947
40;78510;-3.447.868;39.943.959
40;78520;-3.447.752;39.943.972
40;78530;-3.447.636;39.943.984
40;78540;-3.447.520;39.943.997
40;78550;-3.447.404;39.944.009
40;78560;-3.447.288;39.944.021
40;78570;-3.447.172;39.944.032
40;78580;-3.447.056;39.944.044
40;78590;-3.446.939;39.944.055
40;78600;-3.446.823;39.944.067
40;78610;-3.446.707;39.944.078
40;78620;-3.446.591;39.944.089
40;78630;-3.446.475;39.944.100
40;78640;-3.446.358;39.944.110
40;78650;-3.446.242;39.944.121
40;78660;-3.446.126;39.944.131
40;78670;-3.446.010;39.944.141
40;78680;-3.445.893;39.944.151
40;78690;-3.445.777;39.944.160
40;78700;-3.445.660;39.944.170
40;78710;-3.445.544;39.944.180
40;78720;-3.445.428;39.944.189
40;78730;-3.445.311;39.944.198
40;78740;-3.445.195;39.944.207
40;78750;-3.445.078;39.944.216
40;78760;-3.444.962;39.944.225
40;78770;-3.444.845;39.944.234
40;78780;-3.444.729;39.944.242
40;78790;-3.444.612;39.944.250
40;78800;-3.444.495;39.944.258
40;78810;-3.444.379;39.944.266
40;78820;-3.444.262;39.944.274
40;78830;-3.444.146;39.944.282
40;78840;-3.444.029;39.944.290
40;78850;-3.443.912;39.944.297
40;78860;-3.443.795;39.944.304
40;78870;-3.443.679;39.944.311
40;78880;-3.443.562;39.944.318
40;78890;-3.443.445;39.944.324
40;78900;-3.443.329;39.944.331
40;78910;-3.443.212;39.944.337
40;78920;-3.443.095;39.944.344
40;78930;-3.442.978;39.944.350
40;78940;-3.442.861;39.944.356
40;78950;-3.442.745;39.944.361
40;78960;-3.442.628;39.944.367
40;78970;-3.442.511;39.944.373
40;78980;-3.442.394;39.944.378
40;78990;-3.442.277;39.944.383
40;79000;-3.442.160;39.944.388
40;79010;-3.442.043;39.944.393
40;79020;-3.441.926;39.944.398
40;79030;-3.441.810;39.944.402
40;79040;-3.441.693;39.944.406
40;79050;-3.441.576;39.944.410
40;79060;-3.441.459;39.944.415
40;79070;-3.441.342;39.944.419
40;79080;-3.441.225;39.944.422
40;79090;-3.441.108;39.944.426
40;79100;-3.440.991;39.944.429
40;79110;-3.440.874;39.944.432
40;79120;-3.440.757;39.944.435
40;79130;-3.440.640;39.944.438
40;79140;-3.440.523;39.944.441
40;79150;-3.440.406;39.944.444
40;79160;-3.440.289;39.944.446
40;79170;-3.440.172;39.944.449
40;79180;-3.440.055;39.944.451
40;79190;-3.439.938;39.944.453
40;79200;-3.439.821;39.944.455
40;79210;-3.439.704;39.944.456
40;79220;-3.439.587;39.944.458
40;79230;-3.439.470;39.944.459
40;79240;-3.439.353;39.944.460
40;79250;-3.439.236;39.944.461
40;79260;-3.439.118;39.944.462
40;79270;-3.439.001;39.944.463
40;79280;-3.438.884;39.944.464
40;79290;-3.438.767;39.944.464
40;79300;-3.438.650;39.944.465
40;79310;-3.438.533;39.944.465
40;79320;-3.438.416;39.944.465
40;79330;-3.438.299;39.944.465
40;79340;-3.438.182;39.944.464
40;79350;-3.438.065;39.944.464
40;79360;-3.437.948;39.944.463
40;79370;-3.437.831;39.944.463
40;79380;-3.437.714;39.944.462
40;79390;-3.437.597;39.944.461
40;79400;-3.437.480;39.944.460
40;79410;-3.437.363;39.944.458
40;79420;-3.437.246;39.944.456
40;79430;-3.437.129;39.944.455
40;79440;-3.437.011;39.944.453
40;79450;-3.436.894;39.944.451
40;79460;-3.436.777;39.944.450
40;79470;-3.436.660;39.944.448
40;79480;-3.436.543;39.944.446
40;79490;-3.436.426;39.944.443
40;79500;-3.436.309;39.944.441
40;79510;-3.436.192;39.944.439
40;79520;-3.436.075;39.944.437
40;79530;-3.435.958;39.944.434
40;79540;-3.435.841;39.944.431
40;79550;-3.435.724;39.944.429
40;79560;-3.435.607;39.944.426
40;79570;-3.435.490;39.944.423
40;79580;-3.435.373;39.944.420
40;79590;-3.435.256;39.944.417
40;79600;-3.435.139;39.944.414
40;79610;-3.435.022;39.944.411
40;79620;-3.434.905;39.944.409
40;79630;-3.434.788;39.944.406
40;79640;-3.434.671;39.944.403
40;79650;-3.434.554;39.944.400
40;79660;-3.434.437;39.944.396
40;79670;-3.434.320;39.944.393
40;79680;-3.434.203;39.944.390
40;79690;-3.434.086;39.944.386
40;79700;-3.433.969;39.944.382
40;79710;-3.433.852;39.944.379
40;79720;-3.433.735;39.944.376
40;79730;-3.433.618;39.944.373
40;79740;-3.433.501;39.944.369
40;79750;-3.433.384;39.944.366
40;79760;-3.433.267;39.944.363
40;79770;-3.433.150;39.944.360
40;79780;-3.433.033;39.944.356
40;79790;-3.432.916;39.944.353
40;79800;-3.432.799;39.944.350
40;79810;-3.432.682;39.944.346
40;79820;-3.432.565;39.944.343
40;79830;-3.432.448;39.944.340
40;79840;-3.432.331;39.944.337
40;79850;-3.432.214;39.944.334
40;79860;-3.432.097;39.944.331
40;79870;-3.431.980;39.944.328
40;79880;-3.431.863;39.944.325
40;79890;-3.431.746;39.944.322
40;79900;-3.431.629;39.944.319
40;79910;-3.431.512;39.944.316
40;79920;-3.431.395;39.944.313
40;79930;-3.431.278;39.944.311
40;79940;-3.431.161;39.944.308
40;79950;-3.431.044;39.944.306
40;79960;-3.430.927;39.944.303
40;79970;-3.430.810;39.944.301
40;79980;-3.430.693;39.944.299
40;79990;-3.430.576;39.944.297
40;80000;-3.430.464;39.944.295
40;80010;-3.430.346;39.944.293
40;80020;-3.430.229;39.944.292
40;80030;-3.430.112;39.944.289
40;80040;-3.429.995;39.944.287
40;80050;-3.429.878;39.944.286
40;80060;-3.429.761;39.944.284
40;80070;-3.429.644;39.944.283
40;80080;-3.429.527;39.944.281
40;80090;-3.429.410;39.944.280
40;80100;-3.429.293;39.944.278
40;80110;-3.429.176;39.944.278
40;80120;-3.429.059;39.944.277
40;80130;-3.428.942;39.944.275
40;80140;-3.428.825;39.944.275
40;80150;-3.428.708;39.944.274
40;80160;-3.428.590;39.944.274
40;80170;-3.428.473;39.944.274
40;80180;-3.428.356;39.944.274
40;80190;-3.428.239;39.944.275
40;80200;-3.428.122;39.944.275
40;80210;-3.428.005;39.944.275
40;80220;-3.427.888;39.944.275
40;80230;-3.427.771;39.944.275
40;80240;-3.427.654;39.944.276
40;80250;-3.427.537;39.944.277
40;80260;-3.427.420;39.944.278
40;80270;-3.427.303;39.944.279
40;80280;-3.427.186;39.944.280
40;80290;-3.427.069;39.944.282
40;80300;-3.426.952;39.944.283
40;80310;-3.426.835;39.944.285
40;80320;-3.426.718;39.944.287
40;80330;-3.426.601;39.944.289
40;80340;-3.426.484;39.944.291
40;80350;-3.426.366;39.944.293
40;80360;-3.426.249;39.944.296
40;80370;-3.426.132;39.944.298
40;80380;-3.426.015;39.944.301
40;80390;-3.425.898;39.944.303
40;80400;-3.425.781;39.944.306
40;80410;-3.425.664;39.944.310
40;80420;-3.425.547;39.944.313
40;80430;-3.425.430;39.944.316
40;80440;-3.425.313;39.944.320
40;80450;-3.425.196;39.944.323
40;80460;-3.425.080;39.944.327
40;80470;-3.424.963;39.944.331
40;80480;-3.424.846;39.944.335
40;80490;-3.424.729;39.944.339
40;80500;-3.424.612;39.944.343
40;80510;-3.424.495;39.944.347
40;80520;-3.424.378;39.944.352
40;80530;-3.424.261;39.944.357
40;80540;-3.424.144;39.944.361
40;80550;-3.424.027;39.944.366
40;80560;-3.423.910;39.944.372
40;80570;-3.423.794;39.944.377
40;80580;-3.423.677;39.944.383
40;80590;-3.423.560;39.944.388
40;80600;-3.423.443;39.944.394
40;80610;-3.423.326;39.944.400
40;80620;-3.423.209;39.944.406
40;80630;-3.423.093;39.944.412
40;80640;-3.422.976;39.944.418
40;80650;-3.422.859;39.944.425
40;80660;-3.422.742;39.944.431
40;80670;-3.422.626;39.944.438
40;80680;-3.422.509;39.944.445
40;80690;-3.422.392;39.944.452
40;80700;-3.422.275;39.944.459
40;80710;-3.422.159;39.944.466
40;80720;-3.422.042;39.944.474
40;80730;-3.421.925;39.944.481
40;80740;-3.421.809;39.944.489
40;80750;-3.421.692;39.944.496
40;80760;-3.421.576;39.944.504
40;80770;-3.421.459;39.944.512
40;80780;-3.421.342;39.944.520
40;80790;-3.421.226;39.944.528
40;80800;-3.421.109;39.944.537
40;80810;-3.420.993;39.944.545
40;80820;-3.420.876;39.944.554
40;80830;-3.420.760;39.944.563
40;80840;-3.420.643;39.944.572
40;80850;-3.420.527;39.944.581
40;80860;-3.420.410;39.944.591
40;80870;-3.420.294;39.944.600
40;80880;-3.420.177;39.944.610
40;80890;-3.420.061;39.944.620
40;80900;-3.419.945;39.944.630
40;80910;-3.419.828;39.944.639
40;80920;-3.419.712;39.944.649
40;80930;-3.419.596;39.944.659
40;80940;-3.419.479;39.944.670
40;80950;-3.419.363;39.944.681
40;80960;-3.419.247;39.944.691
40;80970;-3.419.131;39.944.702
40;80980;-3.419.015;39.944.713
40;80990;-3.418.898;39.944.724
40;81000;-3.418.782;39.944.735
40;81010;-3.418.666;39.944.747
40;81020;-3.418.550;39.944.758
40;81030;-3.418.434;39.944.769
40;81040;-3.418.318;39.944.781
40;81050;-3.418.202;39.944.793
40;81060;-3.418.086;39.944.805
40;81070;-3.417.970;39.944.818
40;81080;-3.417.854;39.944.830
40;81090;-3.417.738;39.944.842
40;81100;-3.417.622;39.944.854
40;81110;-3.417.506;39.944.867
40;81120;-3.417.390;39.944.880
40;81130;-3.417.274;39.944.893
40;81140;-3.417.158;39.944.906
40;81150;-3.417.043;39.944.919
40;81160;-3.416.927;39.944.933
40;81170;-3.416.811;39.944.946
40;81180;-3.416.695;39.944.960
40;81190;-3.416.580;39.944.974
40;81200;-3.416.464;39.944.988
40;81210;-3.416.349;39.945.003
40;81220;-3.416.233;39.945.017
40;81230;-3.416.117;39.945.031
40;81240;-3.416.002;39.945.045
40;81250;-3.415.886;39.945.060
40;81260;-3.415.771;39.945.075
40;81270;-3.415.655;39.945.089
40;81280;-3.415.540;39.945.104
40;81290;-3.415.425;39.945.120
40;81300;-3.415.309;39.945.135
40;81310;-3.415.194;39.945.151
40;81320;-3.415.079;39.945.167
40;81330;-3.414.963;39.945.182
40;81340;-3.414.848;39.945.198
40;81350;-3.414.733;39.945.214
40;81360;-3.414.618;39.945.230
40;81370;-3.414.503;39.945.246
40;81380;-3.414.388;39.945.263
40;81390;-3.414.272;39.945.280
40;81400;-3.414.157;39.945.296
40;81410;-3.414.042;39.945.313
40;81420;-3.413.927;39.945.329
40;81430;-3.413.812;39.945.346
40;81440;-3.413.697;39.945.363
40;81450;-3.413.583;39.945.381
40;81460;-3.413.468;39.945.398
40;81470;-3.413.353;39.945.416
40;81480;-3.413.238;39.945.434
40;81490;-3.413.123;39.945.452
40;81500;-3.413.009;39.945.470
40;81510;-3.412.894;39.945.488
40;81520;-3.412.779;39.945.506
40;81530;-3.412.665;39.945.525
40;81540;-3.412.550;39.945.543
40;81550;-3.412.436;39.945.562
40;81560;-3.412.321;39.945.581
40;81570;-3.412.207;39.945.600
40;81580;-3.412.093;39.945.619
40;81590;-3.411.978;39.945.638
40;81600;-3.411.864;39.945.658
40;81610;-3.411.750;39.945.677
40;81620;-3.411.635;39.945.697
40;81630;-3.411.521;39.945.717
40;81640;-3.411.407;39.945.737
40;81650;-3.411.293;39.945.757
40;81660;-3.411.179;39.945.777
40;81670;-3.411.065;39.945.797
40;81680;-3.410.951;39.945.818
40;81690;-3.410.837;39.945.838
40;81700;-3.410.723;39.945.859
40;81710;-3.410.609;39.945.880
40;81720;-3.410.495;39.945.901
40;81730;-3.410.381;39.945.923
40;81740;-3.410.268;39.945.944
40;81750;-3.410.154;39.945.965
40;81760;-3.410.040;39.945.987
40;81770;-3.409.927;39.946.008
40;81780;-3.409.813;39.946.030
40;81790;-3.409.699;39.946.052
40;81800;-3.409.586;39.946.074
40;81810;-3.409.473;39.946.096
40;81820;-3.409.359;39.946.119
40;81830;-3.409.246;39.946.141
40;81840;-3.409.132;39.946.164
40;81850;-3.409.019;39.946.186
40;81860;-3.408.906;39.946.209
40;81870;-3.408.793;39.946.232
40;81880;-3.408.680;39.946.256
40;81890;-3.408.566;39.946.279
40;81900;-3.408.453;39.946.302
40;81910;-3.408.340;39.946.326
40;81920;-3.408.227;39.946.349
40;81930;-3.408.114;39.946.373
40;81940;-3.408.002;39.946.397
40;81950;-3.407.889;39.946.421
40;81960;-3.407.776;39.946.445
40;81970;-3.407.663;39.946.469
40;81980;-3.407.550;39.946.493
40;81990;-3.407.438;39.946.517
40;82000;-3.407.325;39.946.542
40;82010;-3.407.212;39.946.566
40;82020;-3.407.100;39.946.591
40;82030;-3.406.987;39.946.615
40;82040;-3.406.874;39.946.640
40;82050;-3.406.762;39.946.664
40;82060;-3.406.649;39.946.689
40;82070;-3.406.537;39.946.714
40;82080;-3.406.424;39.946.739
40;82090;-3.406.312;39.946.764
40;82100;-3.406.199;39.946.789
40;82110;-3.406.087;39.946.814
40;82120;-3.405.974;39.946.839
40;82130;-3.405.862;39.946.864
40;82140;-3.405.749;39.946.889
40;82150;-3.405.637;39.946.915
40;82160;-3.405.525;39.946.940
40;82170;-3.405.412;39.946.965
40;82180;-3.405.300;39.946.991
40;82190;-3.405.188;39.947.016
40;82200;-3.405.075;39.947.041
40;82210;-3.404.963;39.947.067
40;82220;-3.404.851;39.947.092
40;82230;-3.404.738;39.947.117
40;82240;-3.404.626;39.947.143
40;82250;-3.404.514;39.947.168
40;82260;-3.404.401;39.947.194
40;82270;-3.404.289;39.947.219
40;82280;-3.404.177;39.947.244
40;82290;-3.404.064;39.947.270
40;82300;-3.403.952;39.947.295
40;82310;-3.403.840;39.947.321
40;82320;-3.403.727;39.947.346
40;82330;-3.403.615;39.947.372
40;82340;-3.403.503;39.947.397
40;82350;-3.403.390;39.947.422
40;82360;-3.403.278;39.947.448
40;82370;-3.403.166;39.947.473
40;82380;-3.403.054;39.947.499
40;82390;-3.402.941;39.947.524
40;82400;-3.402.829;39.947.550
40;82410;-3.402.717;39.947.575
40;82420;-3.402.604;39.947.601
40;82430;-3.402.492;39.947.626
40;82440;-3.402.380;39.947.651
40;82450;-3.402.267;39.947.677
40;82460;-3.402.155;39.947.702
40;82470;-3.402.043;39.947.728
40;82480;-3.401.930;39.947.753
40;82490;-3.401.818;39.947.778
40;82500;-3.401.706;39.947.804
40;82510;-3.401.593;39.947.829
40;82520;-3.401.481;39.947.855
40;82530;-3.401.369;39.947.880
40;82540;-3.401.257;39.947.906
40;82550;-3.401.144;39.947.931
40;82560;-3.401.032;39.947.957
40;82570;-3.400.920;39.947.982
40;82580;-3.400.807;39.948.007
40;82590;-3.400.695;39.948.033
40;82600;-3.400.583;39.948.058
40;82610;-3.400.470;39.948.084
40;82620;-3.400.358;39.948.109
40;82630;-3.400.246;39.948.135
40;82640;-3.400.133;39.948.160
40;82650;-3.400.021;39.948.185
40;82660;-3.399.909;39.948.211
40;82670;-3.399.796;39.948.236
40;82680;-3.399.684;39.948.262
40;82690;-3.399.572;39.948.287
40;82700;-3.399.459;39.948.312
40;82710;-3.399.347;39.948.338
40;82720;-3.399.235;39.948.363
40;82730;-3.399.123;39.948.389
40;82740;-3.399.010;39.948.414
40;82750;-3.398.898;39.948.440
40;82760;-3.398.786;39.948.465
