Linea;PK;Longitud;Latitud
40;194429;-2.149000;40.037728
40;194430;-2.148992;40.037721
40;194431;-2.148983;40.037715
40;194432;-2.148974;40.037709
40;194433;-2.148966;40.037703
40;194434;-2.148957;40.037697
40;194435;-2.148948;40.037691
40;194436;-2.148940;40.037685
40;194437;-2.148931;40.037679
40;194438;-2.148923;40.037673
40;194439;-2.148914;40.037667
40;194440;-2.148905;40.037660
40;194441;-2.148897;40.037654
40;194442;-2.148888;40.037648
40;194443;-2.148879;40.037642
40;194444;-2.148871;40.037636
40;194445;-2.148862;40.037630
40;194446;-2.148853;40.037624
40;194447;-2.148845;40.037618
40;194448;-2.148836;40.037612
40;194449;-2.148828;40.037606
40;194450;-2.148819;40.037599
40;194451;-2.148810;40.037593
40;194452;-2.148802;40.037587
40;194453;-2.148793;40.037581
40;194454;-2.148784;40.037575
40;194455;-2.148776;40.037569
40;194456;-2.148767;40.037563
40;194457;-2.148759;40.037557
40;194458;-2.148750;40.037551
40;194459;-2.148741;40.037545
40;194460;-2.148733;40.037538
40;194461;-2.148724;40.037532
40;194462;-2.148715;40.037526
40;194463;-2.148707;40.037520
40;194464;-2.148698;40.037514
40;194465;-2.148690;40.037508
40;194466;-2.148681;40.037502
40;194467;-2.148672;40.037496
40;194468;-2.148664;40.037490
40;194469;-2.148655;40.037484
40;194470;-2.148646;40.037478
40;194471;-2.148638;40.037471
40;194472;-2.148629;40.037465
40;194473;-2.148621;40.037459
40;194474;-2.148612;40.037453
40;194475;-2.148603;40.037447
40;194476;-2.148595;40.037441
40;194477;-2.148586;40.037435
40;194478;-2.148577;40.037429
40;194479;-2.148569;40.037423
40;194480;-2.148560;40.037417
40;194481;-2.148552;40.037410
40;194482;-2.148543;40.037404
40;194483;-2.148534;40.037398
40;194484;-2.148526;40.037392
40;194485;-2.148517;40.037386
40;194486;-2.148508;40.037380
40;194487;-2.148500;40.037374
40;194488;-2.148491;40.037368
40;194489;-2.148482;40.037362
40;194490;-2.148474;40.037356
40;194491;-2.148465;40.037349
40;194492;-2.148457;40.037343
40;194493;-2.148448;40.037337
40;194494;-2.148439;40.037331
40;194495;-2.148431;40.037325
40;194496;-2.148422;40.037319
40;194497;-2.148413;40.037313
40;194498;-2.148405;40.037307
40;194499;-2.148396;40.037301
40;194500;-2.148388;40.037295
40;194501;-2.148379;40.037288
40;194502;-2.148370;40.037282
40;194503;-2.148362;40.037276
40;194504;-2.148353;40.037270
40;194505;-2.148344;40.037264
40;194506;-2.148336;40.037258
40;194507;-2.148327;40.037252
40;194508;-2.148319;40.037246
40;194509;-2.148310;40.037240
40;194510;-2.148301;40.037234
40;194511;-2.148293;40.037228
40;194512;-2.148284;40.037221
40;194513;-2.148275;40.037215
40;194514;-2.148267;40.037209
40;194515;-2.148258;40.037203
40;194516;-2.148250;40.037197
40;194517;-2.148241;40.037191
40;194518;-2.148232;40.037185
40;194519;-2.148224;40.037179
40;194520;-2.148215;40.037173
40;194521;-2.148206;40.037167
40;194522;-2.148198;40.037160
40;194523;-2.148189;40.037154
40;194524;-2.148180;40.037148
40;194525;-2.148172;40.037142
40;194526;-2.148163;40.037136
40;194527;-2.148155;40.037130
40;194528;-2.148146;40.037124
40;194529;-2.148137;40.037118
40;194530;-2.148129;40.037112
40;194531;-2.148120;40.037106
40;194532;-2.148111;40.037099
40;194533;-2.148103;40.037093
40;194534;-2.148094;40.037087
40;194535;-2.148086;40.037081
40;194536;-2.148077;40.037075
40;194537;-2.148068;40.037069
40;194538;-2.148060;40.037063
40;194539;-2.148051;40.037057
40;194540;-2.148042;40.037051
40;194541;-2.148034;40.037045
40;194542;-2.148025;40.037038
40;194543;-2.148017;40.037032
40;194544;-2.148008;40.037026
40;194545;-2.147999;40.037020
40;194546;-2.147991;40.037014
40;194547;-2.147982;40.037008
40;194548;-2.147973;40.037002
40;194549;-2.147965;40.036996
40;194550;-2.147956;40.036990
40;194551;-2.147948;40.036984
40;194552;-2.147939;40.036978
40;194553;-2.147930;40.036971
40;194554;-2.147922;40.036965
40;194555;-2.147913;40.036959
40;194556;-2.147904;40.036953
40;194557;-2.147896;40.036947
40;194558;-2.147887;40.036941
40;194559;-2.147879;40.036935
40;194560;-2.147870;40.036929
40;194561;-2.147861;40.036923
40;194562;-2.147853;40.036917
40;194563;-2.147844;40.036910
40;194564;-2.147835;40.036904
40;194565;-2.147827;40.036898
40;194566;-2.147818;40.036892
40;194567;-2.147809;40.036886
40;194568;-2.147801;40.036880
40;194569;-2.147792;40.036874
40;194570;-2.147784;40.036868
40;194571;-2.147775;40.036862
40;194572;-2.147766;40.036856
40;194573;-2.147758;40.036849
40;194574;-2.147749;40.036843
40;194575;-2.147740;40.036837
40;194576;-2.147732;40.036831
40;194577;-2.147723;40.036825
40;194578;-2.147715;40.036819
40;194579;-2.147706;40.036813
40;194580;-2.147697;40.036807
40;194581;-2.147689;40.036801
40;194582;-2.147680;40.036795
40;194583;-2.147671;40.036788
40;194584;-2.147663;40.036782
40;194585;-2.147654;40.036776
40;194586;-2.147646;40.036770
40;194587;-2.147637;40.036764
40;194588;-2.147628;40.036758
40;194589;-2.147620;40.036752
40;194590;-2.147611;40.036746
40;194591;-2.147602;40.036740
40;194592;-2.147594;40.036734
40;194593;-2.147585;40.036728
40;194594;-2.147577;40.036721
40;194595;-2.147568;40.036715
40;194596;-2.147559;40.036709
40;194597;-2.147551;40.036703
40;194598;-2.147542;40.036697
40;194599;-2.147533;40.036691
40;194600;-2.147525;40.036685
40;194601;-2.147516;40.036679
40;194602;-2.147508;40.036673
40;194603;-2.147499;40.036667
40;194604;-2.147490;40.036660
40;194605;-2.147482;40.036654
40;194606;-2.147473;40.036648
40;194607;-2.147464;40.036642
40;194608;-2.147456;40.036636
40;194609;-2.147447;40.036630
40;194610;-2.147438;40.036624
40;194611;-2.147430;40.036618
40;194612;-2.147421;40.036612
40;194613;-2.147413;40.036606
40;194614;-2.147404;40.036599
40;194615;-2.147395;40.036593
40;194616;-2.147387;40.036587
40;194617;-2.147378;40.036581
40;194618;-2.147369;40.036575
40;194619;-2.147361;40.036569
40;194620;-2.147352;40.036563
40;194621;-2.147344;40.036557
40;194622;-2.147335;40.036551
40;194623;-2.147326;40.036545
40;194624;-2.147318;40.036538
40;194625;-2.147309;40.036532
40;194626;-2.147300;40.036526
40;194627;-2.147292;40.036520
40;194628;-2.147283;40.036514
40;194629;-2.147275;40.036508
40;194630;-2.147266;40.036502
40;194631;-2.147257;40.036496
40;194632;-2.147249;40.036490
40;194633;-2.147240;40.036484
40;194634;-2.147231;40.036478
40;194635;-2.147223;40.036471
40;194636;-2.147214;40.036465
40;194637;-2.147206;40.036459
40;194638;-2.147197;40.036453
40;194639;-2.147188;40.036447
40;194640;-2.147180;40.036441
40;194641;-2.147171;40.036435
40;194642;-2.147162;40.036429
40;194643;-2.147154;40.036423
40;194644;-2.147145;40.036417
40;194645;-2.147137;40.036410
40;194646;-2.147128;40.036404
40;194647;-2.147119;40.036398
40;194648;-2.147111;40.036392
40;194649;-2.147102;40.036386
40;194650;-2.147093;40.036380
40;194651;-2.147085;40.036374
40;194652;-2.147076;40.036368
40;194653;-2.147067;40.036362
40;194654;-2.147059;40.036356
40;194655;-2.147050;40.036349
40;194656;-2.147042;40.036343
40;194657;-2.147033;40.036337
40;194658;-2.147024;40.036331
40;194659;-2.147016;40.036325
40;194660;-2.147007;40.036319
40;194661;-2.146998;40.036313
40;194662;-2.146990;40.036307
40;194663;-2.146981;40.036301
40;194664;-2.146973;40.036295
40;194665;-2.146964;40.036288
40;194666;-2.146955;40.036282
40;194667;-2.146947;40.036276
40;194668;-2.146938;40.036270
40;194669;-2.146929;40.036264
40;194670;-2.146921;40.036258
40;194671;-2.146912;40.036252
40;194672;-2.146904;40.036246
40;194673;-2.146895;40.036240
40;194674;-2.146886;40.036234
40;194675;-2.146878;40.036227
40;194676;-2.146869;40.036221
40;194677;-2.146860;40.036215
40;194678;-2.146852;40.036209
40;194679;-2.146843;40.036203
40;194680;-2.146835;40.036197
40;194681;-2.146826;40.036191
40;194682;-2.146817;40.036185
40;194683;-2.146809;40.036179
40;194684;-2.146800;40.036173
40;194685;-2.146791;40.036167
40;194686;-2.146783;40.036160
40;194687;-2.146774;40.036154
40;194688;-2.146766;40.036148
40;194689;-2.146757;40.036142
40;194690;-2.146748;40.036136
40;194691;-2.146740;40.036130
40;194692;-2.146731;40.036124
40;194693;-2.146722;40.036118
40;194694;-2.146714;40.036112
40;194695;-2.146705;40.036106
40;194696;-2.146696;40.036099
40;194697;-2.146688;40.036093
40;194698;-2.146679;40.036087
40;194699;-2.146671;40.036081
40;194700;-2.146662;40.036075
40;194701;-2.146653;40.036069
40;194702;-2.146645;40.036063
40;194703;-2.146636;40.036057
40;194704;-2.146627;40.036051
40;194705;-2.146619;40.036045
40;194706;-2.146610;40.036038
40;194707;-2.146602;40.036032
40;194708;-2.146593;40.036026
40;194709;-2.146584;40.036020
40;194710;-2.146576;40.036014
40;194711;-2.146567;40.036008
40;194712;-2.146558;40.036002
40;194713;-2.146550;40.035996
40;194714;-2.146541;40.035990
40;194715;-2.146533;40.035984
40;194716;-2.146524;40.035977
40;194717;-2.146515;40.035971
40;194718;-2.146507;40.035965
40;194719;-2.146498;40.035959
40;194720;-2.146489;40.035953
40;194721;-2.146481;40.035947
40;194722;-2.146472;40.035941
40;194723;-2.146464;40.035935
40;194724;-2.146455;40.035929
40;194725;-2.146446;40.035923
40;194726;-2.146438;40.035917
40;194727;-2.146429;40.035910
40;194728;-2.146420;40.035904
40;194729;-2.146412;40.035898
40;194730;-2.146403;40.035892
40;194731;-2.146395;40.035886
40;194732;-2.146386;40.035880
40;194733;-2.146377;40.035874
40;194734;-2.146369;40.035868
40;194735;-2.146360;40.035862
40;194736;-2.146351;40.035856
40;194737;-2.146343;40.035849
40;194738;-2.146334;40.035843
40;194739;-2.146325;40.035837
40;194740;-2.146317;40.035831
40;194741;-2.146308;40.035825
40;194742;-2.146300;40.035819
40;194743;-2.146291;40.035813
40;194744;-2.146282;40.035807
40;194745;-2.146274;40.035801
40;194746;-2.146265;40.035795
40;194747;-2.146256;40.035788
40;194748;-2.146248;40.035782
40;194749;-2.146239;40.035776
40;194750;-2.146231;40.035770
40;194751;-2.146222;40.035764
40;194752;-2.146213;40.035758
40;194753;-2.146205;40.035752
40;194754;-2.146196;40.035746
40;194755;-2.146187;40.035740
40;194756;-2.146179;40.035734
40;194757;-2.146170;40.035727
40;194758;-2.146162;40.035721
40;194759;-2.146153;40.035715
40;194760;-2.146144;40.035709
40;194761;-2.146136;40.035703
40;194762;-2.146127;40.035697
40;194763;-2.146118;40.035691
40;194764;-2.146110;40.035685
40;194765;-2.146101;40.035679
40;194766;-2.146093;40.035673
40;194767;-2.146084;40.035666
40;194768;-2.146075;40.035660
40;194769;-2.146067;40.035654
40;194770;-2.146058;40.035648
40;194771;-2.146049;40.035642
40;194772;-2.146041;40.035636
40;194773;-2.146032;40.035630
40;194774;-2.146024;40.035624
40;194775;-2.146015;40.035618
40;194776;-2.146006;40.035612
40;194777;-2.145998;40.035606
40;194778;-2.145989;40.035599
40;194779;-2.145980;40.035593
40;194780;-2.145972;40.035587
40;194781;-2.145963;40.035581
40;194782;-2.145955;40.035575
40;194783;-2.145946;40.035569
40;194784;-2.145937;40.035563
40;194785;-2.145929;40.035557
40;194786;-2.145920;40.035551
40;194787;-2.145911;40.035545
40;194788;-2.145903;40.035538
40;194789;-2.145894;40.035532
40;194790;-2.145885;40.035526
40;194791;-2.145877;40.035520
40;194792;-2.145868;40.035514
40;194793;-2.145860;40.035508
40;194794;-2.145851;40.035502
40;194795;-2.145842;40.035496
40;194796;-2.145834;40.035490
40;194797;-2.145825;40.035484
40;194798;-2.145816;40.035477
40;194799;-2.145808;40.035471
40;194800;-2.145799;40.035465
40;194801;-2.145791;40.035459
40;194802;-2.145782;40.035453
40;194803;-2.145773;40.035447
40;194804;-2.145765;40.035441
40;194805;-2.145756;40.035435
40;194806;-2.145747;40.035429
40;194807;-2.145739;40.035423
40;194808;-2.145730;40.035416
40;194809;-2.145722;40.035410
40;194810;-2.145713;40.035404
40;194811;-2.145704;40.035398
40;194812;-2.145696;40.035392
40;194813;-2.145687;40.035386
40;194814;-2.145678;40.035380
40;194815;-2.145670;40.035374
40;194816;-2.145661;40.035368
40;194817;-2.145653;40.035362
40;194818;-2.145644;40.035356
40;194819;-2.145635;40.035349
40;194820;-2.145627;40.035343
40;194821;-2.145618;40.035337
40;194822;-2.145609;40.035331
40;194823;-2.145601;40.035325
40;194824;-2.145592;40.035319
40;194825;-2.145584;40.035313
40;194826;-2.145575;40.035307
40;194827;-2.145566;40.035301
40;194828;-2.145558;40.035295
40;194829;-2.145549;40.035288
40;194830;-2.145540;40.035282
40;194831;-2.145532;40.035276
40;194832;-2.145523;40.035270
40;194833;-2.145514;40.035264
40;194834;-2.145506;40.035258
40;194835;-2.145497;40.035252
40;194836;-2.145489;40.035246
40;194837;-2.145480;40.035240
40;194838;-2.145471;40.035234
40;194839;-2.145463;40.035227
40;194840;-2.145454;40.035221
40;194841;-2.145445;40.035215
40;194842;-2.145437;40.035209
40;194843;-2.145428;40.035203
40;194844;-2.145420;40.035197
40;194845;-2.145411;40.035191
40;194846;-2.145402;40.035185
40;194847;-2.145394;40.035179
40;194848;-2.145385;40.035173
40;194849;-2.145376;40.035166
40;194850;-2.145368;40.035160
40;194851;-2.145359;40.035154
40;194852;-2.145351;40.035148
40;194853;-2.145342;40.035142
40;194854;-2.145333;40.035136
40;194855;-2.145325;40.035130
40;194856;-2.145316;40.035124
40;194857;-2.145307;40.035118
40;194858;-2.145299;40.035112
40;194859;-2.145290;40.035105
40;194860;-2.145282;40.035099
40;194861;-2.145273;40.035093
40;194862;-2.145264;40.035087
40;194863;-2.145256;40.035081
40;194864;-2.145247;40.035075
40;194865;-2.145238;40.035069
40;194866;-2.145230;40.035063
40;194867;-2.145221;40.035057
40;194868;-2.145213;40.035051
40;194869;-2.145204;40.035045
40;194870;-2.145195;40.035038
40;194871;-2.145187;40.035032
40;194872;-2.145178;40.035026
40;194873;-2.145169;40.035020
40;194874;-2.145161;40.035014
40;194875;-2.145152;40.035008
40;194876;-2.145144;40.035002
40;194877;-2.145135;40.034996
40;194878;-2.145126;40.034990
40;194879;-2.145118;40.034984
40;194880;-2.145109;40.034977
40;194881;-2.145100;40.034971
40;194882;-2.145092;40.034965
40;194883;-2.145083;40.034959
40;194884;-2.145074;40.034953
40;194885;-2.145066;40.034947
40;194886;-2.145057;40.034941
40;194887;-2.145049;40.034935
40;194888;-2.145040;40.034929
40;194889;-2.145031;40.034923
40;194890;-2.145023;40.034916
40;194891;-2.145014;40.034910
40;194892;-2.145005;40.034904
40;194893;-2.144997;40.034898
40;194894;-2.144988;40.034892
40;194895;-2.144980;40.034886
40;194896;-2.144971;40.034880
40;194897;-2.144962;40.034874
40;194898;-2.144954;40.034868
40;194899;-2.144945;40.034862
40;194900;-2.144936;40.034855
40;194901;-2.144928;40.034849
40;194902;-2.144919;40.034843
40;194903;-2.144911;40.034837
40;194904;-2.144902;40.034831
40;194905;-2.144893;40.034825
40;194906;-2.144885;40.034819
40;194907;-2.144876;40.034813
40;194908;-2.144867;40.034807
40;194909;-2.144859;40.034801
40;194910;-2.144850;40.034795
40;194911;-2.144842;40.034788
40;194912;-2.144833;40.034782
40;194913;-2.144824;40.034776
40;194914;-2.144816;40.034770
40;194915;-2.144807;40.034764
40;194916;-2.144798;40.034758
40;194917;-2.144790;40.034752
40;194918;-2.144781;40.034746
40;194919;-2.144773;40.034740
40;194920;-2.144764;40.034734
40;194921;-2.144755;40.034727
40;194922;-2.144747;40.034721
40;194923;-2.144738;40.034715
40;194924;-2.144729;40.034709
40;194925;-2.144721;40.034703
40;194926;-2.144712;40.034697
40;194927;-2.144704;40.034691
40;194928;-2.144695;40.034685
40;194929;-2.144686;40.034679
40;194930;-2.144678;40.034673
40;194931;-2.144669;40.034666
40;194932;-2.144660;40.034660
40;194933;-2.144652;40.034654
40;194934;-2.144643;40.034648
40;194935;-2.144634;40.034642
40;194936;-2.144626;40.034636
40;194937;-2.144617;40.034630
40;194938;-2.144609;40.034624
40;194939;-2.144600;40.034618
40;194940;-2.144591;40.034612
40;194941;-2.144583;40.034605
40;194942;-2.144574;40.034599
40;194943;-2.144565;40.034593
40;194944;-2.144557;40.034587
40;194945;-2.144548;40.034581
40;194946;-2.144540;40.034575
40;194947;-2.144531;40.034569
40;194948;-2.144522;40.034563
40;194949;-2.144514;40.034557
40;194950;-2.144505;40.034551
40;194951;-2.144496;40.034544
40;194952;-2.144488;40.034538
40;194953;-2.144479;40.034532
40;194954;-2.144471;40.034526
40;194955;-2.144462;40.034520
40;194956;-2.144453;40.034514
40;194957;-2.144445;40.034508
40;194958;-2.144436;40.034502
40;194959;-2.144427;40.034496
40;194960;-2.144419;40.034490
40;194961;-2.144410;40.034484
40;194962;-2.144402;40.034477
40;194963;-2.144393;40.034471
40;194964;-2.144384;40.034465
40;194965;-2.144376;40.034459
40;194966;-2.144367;40.034453
40;194967;-2.144358;40.034447
40;194968;-2.144350;40.034441
40;194969;-2.144341;40.034435
40;194970;-2.144333;40.034429
40;194971;-2.144324;40.034423
40;194972;-2.144315;40.034416
40;194973;-2.144307;40.034410
40;194974;-2.144298;40.034404
40;194975;-2.144289;40.034398
40;194976;-2.144281;40.034392
40;194977;-2.144272;40.034386
40;194978;-2.144264;40.034380
40;194979;-2.144255;40.034374
40;194980;-2.144246;40.034368
40;194981;-2.144238;40.034362
40;194982;-2.144229;40.034355
40;194983;-2.144220;40.034349
40;194984;-2.144212;40.034343
40;194985;-2.144203;40.034337
40;194986;-2.144194;40.034331
40;194987;-2.144186;40.034325
40;194988;-2.144177;40.034319
40;194989;-2.144169;40.034313
40;194990;-2.144160;40.034307
40;194991;-2.144151;40.034301
40;194992;-2.144143;40.034294
40;194993;-2.144134;40.034288
40;194994;-2.144125;40.034282
40;194995;-2.144117;40.034276
40;194996;-2.144108;40.034270
40;194997;-2.144100;40.034264
40;194998;-2.144091;40.034258
40;194999;-2.144082;40.034252
40;195000;-2.144074;40.034246
40;195001;-2.144065;40.034240
40;195002;-2.144056;40.034233
40;195003;-2.144048;40.034227
40;195004;-2.144039;40.034221
40;195005;-2.144031;40.034215
40;195006;-2.144022;40.034209
40;195007;-2.144013;40.034203
40;195008;-2.144005;40.034197
40;195009;-2.143996;40.034191
40;195010;-2.143987;40.034185
40;195011;-2.143979;40.034179
40;195012;-2.143970;40.034173
40;195013;-2.143962;40.034166
40;195014;-2.143953;40.034160
40;195015;-2.143944;40.034154
40;195016;-2.143936;40.034148
40;195017;-2.143927;40.034142
40;195018;-2.143918;40.034136
40;195019;-2.143910;40.034130
40;195020;-2.143901;40.034124
40;195021;-2.143893;40.034118
40;195022;-2.143884;40.034112
40;195023;-2.143875;40.034105
40;195024;-2.143867;40.034099
40;195025;-2.143858;40.034093
40;195026;-2.143849;40.034087
40;195027;-2.143841;40.034081
40;195028;-2.143832;40.034075
40;195029;-2.143824;40.034069
40;195030;-2.143815;40.034063
40;195031;-2.143806;40.034057
40;195032;-2.143798;40.034051
40;195033;-2.143789;40.034044
40;195034;-2.143780;40.034038
40;195035;-2.143772;40.034032
40;195036;-2.143763;40.034026
40;195037;-2.143754;40.034020
40;195038;-2.143746;40.034014
40;195039;-2.143737;40.034008
40;195040;-2.143729;40.034002
40;195041;-2.143720;40.033996
40;195042;-2.143711;40.033990
40;195043;-2.143703;40.033983
40;195044;-2.143694;40.033977
40;195045;-2.143685;40.033971
40;195046;-2.143677;40.033965
40;195047;-2.143668;40.033959
40;195048;-2.143660;40.033953
40;195049;-2.143651;40.033947
40;195050;-2.143642;40.033941
40;195051;-2.143634;40.033935
40;195052;-2.143625;40.033929
40;195053;-2.143616;40.033922
40;195054;-2.143608;40.033916
40;195055;-2.143599;40.033910
40;195056;-2.143591;40.033904
40;195057;-2.143582;40.033898
40;195058;-2.143573;40.033892
40;195059;-2.143565;40.033886
40;195060;-2.143556;40.033880
40;195061;-2.143547;40.033874
40;195062;-2.143539;40.033868
40;195063;-2.143530;40.033862
40;195064;-2.143522;40.033855
40;195065;-2.143513;40.033849
40;195066;-2.143504;40.033843
40;195067;-2.143496;40.033837
40;195068;-2.143487;40.033831
40;195069;-2.143478;40.033825
40;195070;-2.143470;40.033819
40;195071;-2.143461;40.033813
40;195072;-2.143453;40.033807
40;195073;-2.143444;40.033801
40;195074;-2.143435;40.033794
40;195075;-2.143427;40.033788
40;195076;-2.143418;40.033782
40;195077;-2.143409;40.033776
40;195078;-2.143401;40.033770
40;195079;-2.143392;40.033764
40;195080;-2.143384;40.033758
40;195081;-2.143375;40.033752
40;195082;-2.143366;40.033746
40;195083;-2.143358;40.033740
40;195084;-2.143349;40.033733
40;195085;-2.143340;40.033727
40;195086;-2.143332;40.033721
40;195087;-2.143323;40.033715
40;195088;-2.143315;40.033709
40;195089;-2.143306;40.033703
40;195090;-2.143297;40.033697
40;195091;-2.143289;40.033691
40;195092;-2.143280;40.033685
40;195093;-2.143271;40.033679
40;195094;-2.143263;40.033672
40;195095;-2.143254;40.033666
40;195096;-2.143245;40.033660
40;195097;-2.143237;40.033654
40;195098;-2.143228;40.033648
40;195099;-2.143220;40.033642
40;195100;-2.143211;40.033636
40;195101;-2.143202;40.033630
40;195102;-2.143194;40.033624
40;195103;-2.143185;40.033618
40;195104;-2.143176;40.033611
40;195105;-2.143168;40.033605
40;195106;-2.143159;40.033599
40;195107;-2.143151;40.033593
40;195108;-2.143142;40.033587
40;195109;-2.143133;40.033581
40;195110;-2.143125;40.033575
40;195111;-2.143116;40.033569
40;195112;-2.143107;40.033563
40;195113;-2.143099;40.033557
40;195114;-2.143090;40.033551
40;195115;-2.143082;40.033544
40;195116;-2.143073;40.033538
40;195117;-2.143064;40.033532
40;195118;-2.143056;40.033526
40;195119;-2.143047;40.033520
40;195120;-2.143038;40.033514
40;195121;-2.143030;40.033508
40;195122;-2.143021;40.033502
40;195123;-2.143013;40.033496
40;195124;-2.143004;40.033490
40;195125;-2.142995;40.033483
40;195126;-2.142987;40.033477
40;195127;-2.142978;40.033471
40;195128;-2.142969;40.033465
40;195129;-2.142961;40.033459
40;195130;-2.142952;40.033453
40;195131;-2.142944;40.033447
40;195132;-2.142935;40.033441
40;195133;-2.142926;40.033435
40;195134;-2.142918;40.033429
40;195135;-2.142909;40.033422
40;195136;-2.142900;40.033416
40;195137;-2.142892;40.033410
40;195138;-2.142883;40.033404
40;195139;-2.142875;40.033398
40;195140;-2.142866;40.033392
40;195141;-2.142857;40.033386
40;195142;-2.142849;40.033380
40;195143;-2.142840;40.033374
40;195144;-2.142831;40.033368
40;195145;-2.142823;40.033361
40;195146;-2.142814;40.033355
40;195147;-2.142806;40.033349
40;195148;-2.142797;40.033343
40;195149;-2.142788;40.033337
40;195150;-2.142780;40.033331
40;195151;-2.142771;40.033325
40;195152;-2.142762;40.033319
40;195153;-2.142754;40.033313
40;195154;-2.142745;40.033307
40;195155;-2.142736;40.033300
40;195156;-2.142728;40.033294
40;195157;-2.142719;40.033288
40;195158;-2.142711;40.033282
40;195159;-2.142702;40.033276
40;195160;-2.142693;40.033270
40;195161;-2.142685;40.033264
40;195162;-2.142676;40.033258
40;195163;-2.142667;40.033252
40;195164;-2.142659;40.033246
40;195165;-2.142650;40.033240
40;195166;-2.142642;40.033233
40;195167;-2.142633;40.033227
40;195168;-2.142624;40.033221
40;195169;-2.142616;40.033215
40;195170;-2.142607;40.033209
40;195171;-2.142598;40.033203
40;195172;-2.142590;40.033197
40;195173;-2.142581;40.033191
40;195174;-2.142573;40.033185
40;195175;-2.142564;40.033179
40;195176;-2.142555;40.033172
40;195177;-2.142547;40.033166
40;195178;-2.142538;40.033160
40;195179;-2.142529;40.033154
40;195180;-2.142521;40.033148
40;195181;-2.142512;40.033142
40;195182;-2.142504;40.033136
40;195183;-2.142495;40.033130
40;195184;-2.142486;40.033124
40;195185;-2.142478;40.033118
40;195186;-2.142469;40.033111
40;195187;-2.142460;40.033105
40;195188;-2.142452;40.033099
40;195189;-2.142443;40.033093
40;195190;-2.142435;40.033087
40;195191;-2.142426;40.033081
40;195192;-2.142417;40.033075
40;195193;-2.142409;40.033069
40;195194;-2.142400;40.033063
40;195195;-2.142391;40.033057
40;195196;-2.142383;40.033050
40;195197;-2.142374;40.033044
40;195198;-2.142366;40.033038
40;195199;-2.142357;40.033032
40;195200;-2.142348;40.033026
40;195201;-2.142340;40.033020
40;195202;-2.142331;40.033014
40;195203;-2.142322;40.033008
40;195204;-2.142314;40.033002
40;195205;-2.142305;40.032996
40;195206;-2.142297;40.032989
40;195207;-2.142288;40.032983
40;195208;-2.142279;40.032977
40;195209;-2.142271;40.032971
40;195210;-2.142262;40.032965
40;195211;-2.142253;40.032959
40;195212;-2.142245;40.032953
40;195213;-2.142236;40.032947
40;195214;-2.142227;40.032941
40;195215;-2.142219;40.032935
40;195216;-2.142210;40.032929
40;195217;-2.142202;40.032922
40;195218;-2.142193;40.032916
40;195219;-2.142184;40.032910
40;195220;-2.142176;40.032904
40;195221;-2.142167;40.032898
40;195222;-2.142158;40.032892
40;195223;-2.142150;40.032886
40;195224;-2.142141;40.032880
40;195225;-2.142133;40.032874
40;195226;-2.142124;40.032868
40;195227;-2.142115;40.032861
40;195228;-2.142107;40.032855
40;195229;-2.142098;40.032849
40;195230;-2.142089;40.032843
40;195231;-2.142081;40.032837
40;195232;-2.142072;40.032831
40;195233;-2.142064;40.032825
40;195234;-2.142055;40.032819
40;195235;-2.142046;40.032813
40;195236;-2.142038;40.032807
40;195237;-2.142029;40.032800
40;195238;-2.142020;40.032794
40;195239;-2.142012;40.032788
40;195240;-2.142003;40.032782
40;195241;-2.141995;40.032776
40;195242;-2.141986;40.032770
40;195243;-2.141977;40.032764
40;195244;-2.141969;40.032758
40;195245;-2.141960;40.032752
40;195246;-2.141951;40.032746
40;195247;-2.141943;40.032739
40;195248;-2.141934;40.032733
40;195249;-2.141926;40.032727
40;195250;-2.141917;40.032721
40;195251;-2.141908;40.032715
40;195252;-2.141900;40.032709
40;195253;-2.141891;40.032703
40;195254;-2.141882;40.032697
40;195255;-2.141874;40.032691
40;195256;-2.141865;40.032685
40;195257;-2.141857;40.032678
40;195258;-2.141848;40.032672
40;195259;-2.141839;40.032666
40;195260;-2.141831;40.032660
40;195261;-2.141822;40.032654
40;195262;-2.141813;40.032648
40;195263;-2.141805;40.032642
40;195264;-2.141796;40.032636
40;195265;-2.141788;40.032630
40;195266;-2.141779;40.032624
40;195267;-2.141770;40.032618
40;195268;-2.141762;40.032611
40;195269;-2.141753;40.032605
40;195270;-2.141744;40.032599
40;195271;-2.141736;40.032593
40;195272;-2.141727;40.032587
40;195273;-2.141719;40.032581
40;195274;-2.141710;40.032575
40;195275;-2.141701;40.032569
40;195276;-2.141693;40.032563
40;195277;-2.141684;40.032557
40;195278;-2.141675;40.032550
40;195279;-2.141667;40.032544
40;195280;-2.141658;40.032538
40;195281;-2.141649;40.032532
40;195282;-2.141641;40.032526
40;195283;-2.141632;40.032520
40;195284;-2.141624;40.032514
40;195285;-2.141615;40.032508
40;195286;-2.141606;40.032502
40;195287;-2.141598;40.032496
40;195288;-2.141589;40.032489
40;195289;-2.141580;40.032483
40;195290;-2.141572;40.032477
40;195291;-2.141563;40.032471
40;195292;-2.141555;40.032465
40;195293;-2.141546;40.032459
40;195294;-2.141537;40.032453
40;195295;-2.141529;40.032447
40;195296;-2.141520;40.032441
40;195297;-2.141511;40.032435
40;195298;-2.141503;40.032428
40;195299;-2.141494;40.032422
40;195300;-2.141486;40.032416
40;195301;-2.141477;40.032410
